company,description,category,review_id,stars,title,review
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50078,3,"Very unusual result in the JD…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50079,3,"Disability Matters",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50080,3,"I’ve always loved their Katsu Chicken…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50081,3,"Cold food",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50082,3,"The Gin glass rim was covered in…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50083,3,"Had an all day veggie brunch and a…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50084,3,"Have been going to wetherspoons…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50085,3,"Never eat at Okehampton Fore Street again 4oz Gristle",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50086,3,"The Francis Newton in Sheffield.",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50087,3,"In general our local Spoons…is not too bad, and recommended.",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50088,3,"Nice setting for The Back of Beyond in…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50089,3,"Although food was tasty it came out…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50090,2,"Wetherspoons Feltham popped in for a…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50091,2,"Ordered 12 inch wrap with coffee... 1230hrs SUTTON SURREY MOON UNDER WATER",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50092,2,"Not great wetherspoons",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50093,2,"Winter gards , harrogate",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50094,2,"We went to the John Wallace in Newport…",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50095,2,"Derby Standing Order 🤔",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50096,2,"Disgusting way to treat customers",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50097,2,"Good potential but cold ",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50098,2,"The rose Saltaire Bideford",""
"wetherspoons.co.uk","wethwerspoons.co.uk - wet her spoons!","Restaurants & Bars",50099,2,"The Bear Maidenhead not great quality. ",""
"smoke-and-bones.com","Our primary cuisine is Texas-style barbecue. Our dishes tend to baseline on four key ingredients: aged wood, quality meat, sea salt and cracked black pepper. Combining this with the low and slow method of cooking makes our food flavoursome and tender. This is paired with classic American sides; such as macaroni cheese and southern potato salad. You can visit us at our store in Buck Street Market, KERB street food markets or hire us for private events","Restaurants & Bars",50130,5,"I went with my brother this was my 2nd…",""
