method,params,split,P,TRIR,U,PU,D,D_text,T,GAIN,relative_gain
dpmlm_shap,"{'epsilon': 250, 'rho': 0.7}",,0.4488766234495078,0.35006973500697347,0.9458453906572964,0.954940057875155,0.22063921837951586,0.22063921837951586,5.219246761966522,0.4603117195876971,0.510502201969963
dpmlm_shap,"{'epsilon': 250, 'rho': 0.7}",test,,,,,0.18686874675063123,,,,
dpmlm_shap,"{'epsilon': 250, 'rho': 0.6}",,0.4180441252233768,0.3207810320781032,0.9392310872261265,0.9512195121951219,0.22874119083784789,0.22874119083784789,5.979956739453,0.4857535355572009,0.5350224281955829
dpmlm_shap,"{'epsilon': 250, 'rho': 0.6}",test,,,,,0.2457279179365348,,,,
dpmlm_shap,"{'epsilon': 250, 'rho': 0.5}",,0.3875070472841831,0.2887029288702929,0.9210417527904092,0.9483257544439851,0.23673447420795182,0.23673447420795182,6.729595240820867,0.5070442809187142,0.5474236695981289
dpmlm_shap,"{'epsilon': 250, 'rho': 0.5}",test,,,,,0.30377852657121557,,,,
dpmlm_shap,"{'epsilon': 250, 'rho': 0.4}",,0.3688887849525613,0.2775453277545328,0.9235221165770979,0.9421248449772633,0.243982238395493,0.243982238395493,7.468766730053722,0.5225469880607257,0.5688413268357744
dpmlm_shap,"{'epsilon': 250, 'rho': 0.4}",test,,,,,0.3629757129236648,,,,
dpmlm_shap,"{'epsilon': 250, 'rho': 0.3}",,0.34855835835494986,0.25662482566248257,0.9115336916081025,0.9363373294749897,0.2514067325477711,0.2514067325477711,8.200731303255006,0.53482712149017,0.5772215063933053
dpmlm_shap,"{'epsilon': 250, 'rho': 0.3}",test,,,,,0.41911327219380456,,,,
dpmlm_shap,"{'epsilon': 250, 'rho': 0.2}",,0.3354871469564305,0.24686192468619247,0.90988011575031,0.9309632079371641,0.2587753138472197,0.2587753138472197,8.930238002221113,0.5433866186176456,0.5887914685422189
dpmlm_shap,"{'epsilon': 250, 'rho': 0.2}",test,,,,,0.4764842805670527,,,,
dpmlm_shap,"{'epsilon': 250, 'rho': 0.1}",,0.30384718467588095,0.20920502092050208,0.902852418354692,0.9251756924348904,0.26650771825778774,0.26650771825778774,9.665477470028938,0.5688716036593974,0.6137086055828156
dpmlm_shap,"{'epsilon': 250, 'rho': 0.1}",test,,,,,0.5340329442229452,,,,
petre_shap,{'k': 2},,0.5634335884232387,0.4114365411436541,0.9586606035551881,0.9508061182306738,0.2505318582896875,0.2505318582896875,3.4307852329213433,0.33454086742137434,0.40739005816653995
petre_shap,{'k': 2},test,0.452165166069866,0.20502092050209206,,0.895397489539749,0.33909110385982033,,,,
petre_shap,{'k': 3},,0.5128118590060678,0.37517433751743373,0.9520463001240181,0.9421248449772633,0.2709710904506893,0.2709710904506893,3.552475102782801,0.3742037627187547,0.45198296876206334
petre_shap,{'k': 3},test,0.3552290244330431,0.17782426778242677,,0.8619246861924688,0.3830507540119338,,,,
petre_shap,{'k': 5},,0.46120724888468984,0.33612273361227335,0.9458453906572964,0.9330301777594047,0.29556789028921454,0.29556789028921454,3.6442000122389215,0.41346047846152806,0.49799495749671735
petre_shap,{'k': 5},test,0.24495745719144207,0.1297071129707113,,0.803347280334728,0.42668468973515256,,,,
petre_shap,{'k': 7},,0.4285121954726212,0.30404463040446306,0.9284828441504754,0.9206283588259612,0.3115341544654505,0.3115341544654505,3.682143699636741,0.43119003887199225,0.5134293224407861
petre_shap,{'k': 7},test,0.20370770280013592,0.11087866108786612,,0.7615062761506276,0.4299999973520731,,,,
petre_shap,{'k': 10},,0.39024519886976444,0.2622036262203626,0.9148408433236874,0.9148408433236874,0.3271107052142165,0.3271107052142165,3.7360257174279776,0.4583776182036498,0.538314512240631
petre_shap,{'k': 10},test,0.15726167121004542,0.08368200836820085,,0.7196652719665272,0.4562957315500588,,,,
risk_shap,{'rho': 0.9},,0.5926018157148961,0.504881450488145,0.9656883009508062,0.9611409673418768,0.30694975065773505,0.30694975065773505,2.8075113683340223,0.2923002908841539,0.3849800602764798
risk_shap,{'rho': 0.8},,0.5221286705899496,0.4323570432357043,0.9524596940884663,0.9524596940884663,0.369900097916501,0.369900097916501,2.8075113683340223,0.33594428985868774,0.4429548258641508
risk_shap,{'rho': 0.7},,0.4876918581208724,0.39609483960948394,0.9470855725506407,0.9483257544439851,0.4037440908335861,0.4037440908335861,2.8075113683340223,0.35677622001262127,0.4723973502276825
risk_shap,{'rho': 0.6},,0.4461599524607592,0.35006973500697347,0.9499793303017776,0.937577511368334,0.4282981849280535,0.4282981849280535,2.8075113683340223,0.38881141718754164,0.5174789758631488
risk_shap,{'rho': 0.5},,0.3996981939331228,0.30264993026499304,0.9317899958660604,0.9181479950392725,0.44878783102026776,0.44878783102026776,2.8075113683340223,0.4165081820093785,0.5460329967272877
risk_shap,{'rho': 0.4},,0.3526651087938446,0.2594142259414226,0.9185613890037205,0.8970649028524184,0.46794778499836986,0.46794778499836986,2.8075113683340223,0.4465584556278348,0.5802319561119891
risk_shap,{'rho': 0.3},,0.29972937085758566,0.21199442119944212,0.8850764778834229,0.8491112029764365,0.4854909561079441,0.4854909561079441,2.8075113683340223,0.4664060408876873,0.5997342827342524
risk_shap,{'rho': 0.2},,0.2330695146566986,0.14225941422594143,0.8371227780074411,0.7833815626291856,0.501969278004554,0.501969278004554,2.8075113683340223,0.4889853349496612,0.618383140188548
risk_shap,{'rho': 0.1},,0.16287735397671277,0.100418410041841,0.7771806531624639,0.6717651922281934,0.5171623578183075,0.5171623578183075,2.8075113683340223,0.4947644378069043,0.6283734453751246
